nombre_modulo,programa,no_clase,salon,fecha_inicio,fecha_fin,dia,hora_inicio,hora_fin
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-07,2023-08-09,Lunes,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-07,2023-08-09,Miércoles,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-14,2023-08-17,Lunes,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-14,2023-08-17,Miércoles,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-14,2023-08-17,Jueves,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-21,2023-08-23,Lunes,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-21,2023-08-23,Miércoles,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-28,2023-08-31,Lunes,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-28,2023-08-31,Miércoles,19:00:00 ,22:00:00 
Historia del Derecho Natural,Maestría en Ciencias Jurídicas,1202,R 14,2023-08-28,2023-08-31,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Ciencias Jurídicas,1203,,2023-02-17,2023-04-30,Viernes,15:00:00 ,18:00:00 
Seminario de Investigación y T,Maestría en Ciencias Jurídicas,1203,,2023-02-18,2023-04-01,Sábado,7:00:00 ,10:00:00 
Seminario de Investigación y T,Maestría en Ciencias Jurídicas,1203,,2023-04-14,2023-08-11,Viernes,15:00:00 ,18:00:00 
Seminario de Investigación y T,Maestría en Ciencias Jurídicas,1203,,2023-04-15,2023-08-12,Sábado,7:00:00 ,10:00:00 
Temas Selec. de Derecho Const.,Maestría en Ciencias Jurídicas,1204,R 14,2023-09-04,2023-09-14,Lunes,19:00:00 ,22:00:00 
Temas Selec. de Derecho Const.,Maestría en Ciencias Jurídicas,1204,R 14,2023-09-04,2023-09-14,Martes,19:00:00 ,22:00:00 
Temas Selec. de Derecho Const.,Maestría en Ciencias Jurídicas,1204,R 14,2023-09-04,2023-09-14,Miércoles,19:00:00 ,22:00:00 
Temas Selec. de Derecho Const.,Maestría en Ciencias Jurídicas,1204,R 14,2023-09-04,2023-09-14,Jueves,19:00:00 ,22:00:00 
Temas Selec de Filosofía del D,Maestría en Ciencias Jurídicas,1205,R 14,2023-11-27,2023-12-07,Lunes,19:00:00 ,22:00:00 
Temas Selec de Filosofía del D,Maestría en Ciencias Jurídicas,1205,R 14,2023-11-27,2023-12-07,Martes,19:00:00 ,22:00:00 
Temas Selec de Filosofía del D,Maestría en Ciencias Jurídicas,1205,R 14,2023-11-27,2023-12-07,Miércoles,19:00:00 ,22:00:00 
Temas Selec de Filosofía del D,Maestría en Ciencias Jurídicas,1205,R 14,2023-11-27,2023-12-07,Jueves,19:00:00 ,22:00:00 
Temas Selec. de Argumentación,Maestría en Ciencias Jurídicas,1206,R 14,2023-09-18,2023-10-11,Lunes,19:00:00 ,22:00:00 
Temas Selec. de Argumentación,Maestría en Ciencias Jurídicas,1206,R 14,2023-09-18,2023-10-11,Miércoles,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-04-10,2023-04-12,Lunes,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-04-10,2023-04-12,Miércoles,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-07-31,2023-08-03,Lunes,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-07-31,2023-08-03,Miércoles,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-07-31,2023-08-03,Jueves,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-12-11,2023-12-14,Lunes,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-12-11,2023-12-14,Miércoles,19:00:00 ,22:00:00 
Temas Selec de Teoría Política,Maestría en Ciencias Jurídicas,1207,R 14,2023-12-11,2023-12-14,Jueves,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 12,2023-02-20,2023-02-27,Lunes,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 12,2023-02-20,2023-02-27,Miércoles,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,,2023-02-25,2023-02-25,Sábado,8:00:00 ,14:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 01,2023-02-27,2023-04-10,Lunes,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 01,2023-02-27,2023-04-10,Miércoles,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 12,2023-03-01,2023-03-08,Lunes,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 12,2023-03-01,2023-03-08,Miércoles,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,,2023-03-04,2023-03-04,Sábado,8:00:00 ,14:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 12,2023-03-13,2023-03-22,Lunes,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,R 12,2023-03-13,2023-03-22,Miércoles,19:00:00 ,22:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,,2023-03-18,2023-03-01,Sábado,8:00:00 ,14:00:00 
Fundamentos de Derecho Adminis,Maestría en Derecho Administrativo,1327,,2023-04-01,2023-04-01,Sábado,8:00:00 ,14:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-04-12,2023-04-19,Lunes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-04-12,2023-04-19,Miércoles,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-04-12,2023-04-19,Viernes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-04-24,2023-05-03,Martes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-04-24,2023-05-03,Viernes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 12,2023-05-08,2023-05-11,Lunes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 12,2023-05-08,2023-05-11,Jueves,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-05-12,2023-05-12,Viernes,18:00:00 ,21:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-05-13,2023-05-13,Sábado,8:00:00 ,11:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-05-15,2023-05-17,Lunes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-05-15,2023-05-17,Miércoles,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-05-22,2023-05-24,Lunes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 01,2023-05-22,2023-05-24,Miércoles,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 02,2023-05-29,2023-05-07,Lunes,19:00:00 ,22:00:00 
Función Pública,Maestría en Derecho Administrativo,1328,R 02,2023-05-29,2023-05-07,Miércoles,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 12,2023-06-12,2023-06-15,Lunes,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 12,2023-06-12,2023-06-15,Martes,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 12,2023-06-12,2023-06-15,Miércoles ,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 12,2023-06-12,2023-06-15,Jueves,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-06-16,2023-06-16,Viernes,18:00:00 ,21:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-06-19,2023-07-03,Lunes,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-06-19,2023-07-03,Miércoles,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-07-05,2023-08-07,Lunes,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-07-05,2023-08-07,Miércoles,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-08-09,2023-08-21,Lunes,19:00:00 ,22:00:00 
Acto y Procedimiento Admon.,Maestría en Derecho Administrativo,1329,R 01,2023-08-09,2023-08-21,Miércoles,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,R 01,2023-08-23,2023-08-30,Lunes,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,R 01,2023-08-23,2023-08-30,Miércoles,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,R 01,2023-09-06,2023-09-25,Lunes,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,R 01,2023-09-06,2023-09-25,Miércoles,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,R 01,2023-09-27,2023-10-11,Lunes,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,R 01,2023-09-27,2023-10-11,Miércoles,19:00:00 ,22:00:00 
Administración Activa,Maestría en Derecho Administrativo,1331,,2023-10-14,2023-10-14,Sábado,8:00:00 ,14:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-10-16,2023-10-30,Lunes,19:00:00 ,22:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-10-16,2023-10-30,Miércoles,19:00:00 ,22:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-11-01,2023-11-13,Lunes,19:00:00 ,22:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-11-01,2023-11-13,Miércoles,19:00:00 ,22:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-11-23,2023-11-30,Lunes,19:00:00 ,22:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-11-23,2023-11-30,Miércoles,19:00:00 ,22:00:00 
Contratos Públicos,Maestría en Derecho Administrativo,1333,R 01,2023-11-23,2023-11-30,Viernes,19:00:00 ,22:00:00 
Servicios Públicos,Maestría en Derecho Administrativo,1341,R 12,2023-02-16,2023-02-23,Martes,19:00:00 ,22:00:00 
Servicios Públicos,Maestría en Derecho Administrativo,1341,R 12,2023-02-16,2023-02-23,Jueves,19:00:00 ,22:00:00 
Servicios Públicos,Maestría en Derecho Administrativo,1341,,2023-02-25,2023-02-25,Sábado,8:00:00 ,14:00:00 
Servicios Públicos,Maestría en Derecho Administrativo,1341,R 01,2023-02-28,20223-03-14,Martes,19:00:00 ,22:00:00 
Servicios Públicos,Maestría en Derecho Administrativo,1341,R 01,2023-02-28,20223-03-14,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Administrativo,1345,R 12,2023-11-14,2023-12-07,Martes,19:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Administrativo,1345,R 12,2023-11-14,2023-12-07,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Administrativo,1345,,2023-11-18,2023-12-09,Sábado,8:00:00 ,14:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 01,2023-08-10,2023-08-17,Martes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 01,2023-08-10,2023-08-17,Jueves,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-21,2023-08-24,Lunes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-21,2023-08-24,Martes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-21,2023-08-24,Miércoles,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-21,2023-08-24,Jueves,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-25,2023-08-25,Viernes,18:00:00 ,21:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-29,2023-09-14,Martes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-08-29,2023-09-14,Jueves,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-09-21,2023-10-10,Martes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-09-21,2023-10-10,Jueves,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-10-12,2023-10-17,Martes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-10-12,2023-10-17,Jueves,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-10-19,2023-11-07,Martes,19:00:00 ,22:00:00 
Defensa del Administrado,Maestría en Derecho Administrativo,1344,R 12,2023-10-19,2023-11-07,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,R 12,2023-04-27,2023-05-09,Martes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,R 12,2023-04-27,2023-05-09,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,R 15,2023-05-11,2023-05-23,Martes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,R 15,2023-05-11,2023-05-23,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,AULA MAGNA,2023-05-29,2023-06-01,Lunes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,AULA MAGNA,2023-05-29,2023-06-01,Martes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,AULA MAGNA,2023-05-29,2023-06-01,Miércoles,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,AULA MAGNA,2023-05-29,2023-06-01,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,AULA MAGNA,2023-06-08,2023-08-20,Martes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1343,AULA MAGNA,2023-06-08,2023-08-20,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Humanismo Ju,Maestría en Derecho Administrativo,1349,R 12,2023-06-23,2023-07-06,Martes,19:00:00 ,22:00:00 
Temas Selectos de Humanismo Ju,Maestría en Derecho Administrativo,1349,R 12,2023-06-23,2023-07-06,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Humanismo Ju,Maestría en Derecho Administrativo,1349,R 01,2023-07-11,2023-08-08,Martes,19:00:00 ,22:00:00 
Temas Selectos de Humanismo Ju,Maestría en Derecho Administrativo,1349,R 01,2023-07-11,2023-08-08,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1342,R 02,2023-03-16,30/30/2023,Martes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1342,R 02,2023-03-16,30/30/2023,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1342,R 12,2023-04-11,2023-04-25,Martes,19:00:00 ,22:00:00 
Temas Selectos de Derecho Admi,Maestría en Derecho Administrativo,1342,R 12,2023-04-11,2023-04-25,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 01,2023-01-23,2023-01-26,Lunes,19:00:00 ,22:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 01,2023-01-23,2023-01-26,Martes,19:00:00 ,22:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 01,2023-01-23,2023-01-26,Miércoles,19:00:00 ,22:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 01,2023-01-23,2023-01-26,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 12,2023-01-27,2023-01-27,Viernes,18:00:00 ,21:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 01,2023-01-31,2023-02-14,Martes,19:00:00 ,22:00:00 
Temas Selectos de Administraci,Maestría en Derecho Administrativo,1340,R 01,2023-01-31,2023-02-14,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-20,2023-02-24,Lunes,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-20,2023-02-24,Martes,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-20,2023-02-24,Miércoles,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-20,2023-02-24,Jueves,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-20,2023-02-24,Viernes,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-27,2023-03-01,Lunes,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-02-27,2023-03-01,Miércoles,19:00:00 ,21:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,R 13,2023-07-05,2023-07-05,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Constitucional y Derechos Humanos,1153,,2023-07-15,2023-07-15,Sábado,10:00:00 ,11:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-02-14,2023-02-16,Martes,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-02-14,2023-02-16,Miércoles,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-02-14,2023-02-16,Jueves,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-02-17,2023-02-17,Viernes,18:00:00 ,21:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-11-27,2023-11-30,Lunes,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-11-27,2023-11-30,Martes,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-11-27,2023-11-30,Miércoles,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Constitucional y Derechos Humanos,1145,R 13,2023-11-27,2023-11-30,Jueves,19:00:00 ,22:00:00 
Fundamentos Histórico Filosófi,Maestría en Derecho Constitucional y Derechos Humanos,1159,R 13,2023-03-06,2023-03-29,Lunes,19:00:00 ,22:00:00 
Fundamentos Histórico Filosófi,Maestría en Derecho Constitucional y Derechos Humanos,1159,R 13,2023-03-06,2023-03-29,Miércoles,19:00:00 ,22:00:00 
Fundamentos Histórico Filosófi,Maestría en Derecho Constitucional y Derechos Humanos,1159,R 13,2023-04-10,2023-04-26,Lunes,19:00:00 ,22:00:00 
Fundamentos Histórico Filosófi,Maestría en Derecho Constitucional y Derechos Humanos,1159,R 13,2023-04-10,2023-04-26,Miércoles,19:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-10,2023-06-10,Sábado,11:00:00 ,14:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-12,2023-06-14,Lunes,18:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-12,2023-06-14,Martes,18:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-19,2023-06-21,Miércoles,18:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-19,2023-06-21,Lunes,19:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-19,2023-06-21,Miércoles,19:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-26,2023-06-28,Lunes,19:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-26,2023-06-28,Martes,19:00:00 ,22:00:00 
Derechos Humanos,Maestría en Derecho Constitucional y Derechos Humanos,1169,R 13,2023-06-26,2023-06-28,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-05-15,2023-05-29,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-05-15,2023-05-29,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-07-10,2023-07-13,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-07-10,2023-07-13,Martes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-07-10,2023-07-13,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-07-10,2023-07-13,Jueves,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-08-02,2023-08-21,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-08-02,2023-08-21,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-08-23,2023-09-06,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-08-23,2023-09-06,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-09-18,2023-10-02,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-09-18,2023-10-02,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-10-16,2023-10-30,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-10-16,2023-10-30,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-11-13,2023-11-17,Lunes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-11-13,2023-11-17,Martes,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-11-13,2023-11-17,Miércoles,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-11-13,2023-11-17,Jueves,19:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Constitucional y Derechos Humanos,1162,R 13,2023-11-13,2023-11-17,Viernes,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-02-03,2023-02-10,Viernes,18:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-02-04,2023-02-11,Sábado,10:00:00 ,13:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-14,2023-02-16,Martes,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-14,2023-02-16,Miércoles,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-14,2023-02-16,Jueves,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-21,2023-02-23,Martes,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-21,2023-02-23,Jueves,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-28,2023-03-02,Martes,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-28,2023-03-02,Miércoles,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-02-28,2023-03-02,Jueves,19:00:00 ,22:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-03-03,2023-03-03,Viernes,18:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,,2023-03-09,2023-03-23,Jueves,19:00:00 ,20:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,,2023-03-28,2023-03-28,Martes,19:00:00 ,20:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-04-10,2023-04-13,Lunes,19:00:00 ,21:00:00 
